date,transaction_id,event_name,source,medium,page_path
2026-07-25,T24004,purchase,bing,cpc,/contact/sent
2026-07-25,T24005,purchase,bing,cpc,/contact/sent
2026-07-25,T24005,purchase,bing,cpc,/contact/sent
2026-07-25,T24006,purchase,google,cpc,/contact/sent
2026-07-25,T24006,purchase,google,cpc,/contact/sent
2026-07-25,T24007,purchase,google,cpc,/contact/sent
2026-07-25,T24007,purchase,google,cpc,/contact/sent
2026-07-25,T24008,generate_lead,linkedin,paid-social,/trial/confirmed
2026-07-25,T24008,generate_lead,linkedin,paid-social,/trial/confirmed
2026-07-25,T24009,purchase,(direct),(none),/demo/thank-you
2026-07-25,T24009,purchase,(direct),(none),/demo/thank-you
2026-07-25,T24010,purchase,linkedin,paid-social,/trial/confirmed
2026-07-25,T24010,purchase,linkedin,paid-social,/trial/confirmed
2026-07-26,T25000,purchase,google,cpc,/demo/thank-you
2026-07-26,T25000,purchase,google,cpc,/demo/thank-you
2026-07-26,T25001,purchase,newsletter,email,/trial/confirmed
2026-07-26,T25001,purchase,newsletter,email,/trial/confirmed
2026-07-26,T25002,purchase,linkedin,paid-social,/contact/sent
2026-07-26,T25002,purchase,linkedin,paid-social,/contact/sent
2026-07-26,T25003,purchase,(direct),(none),/demo/thank-you
2026-07-26,T25003,purchase,(direct),(none),/demo/thank-you
2026-07-26,T25004,purchase,newsletter,email,/trial/confirmed
2026-07-26,T25004,purchase,newsletter,email,/trial/confirmed
2026-07-26,T25005,purchase,(direct),(none),/contact/sent
2026-07-26,T25005,purchase,(direct),(none),/contact/sent
2026-07-26,T25006,purchase,linkedin,paid-social,/demo/thank-you
2026-07-26,T25006,purchase,linkedin,paid-social,/demo/thank-you
2026-07-26,T25007,purchase,(direct),(none),/trial/confirmed
2026-07-26,T25007,purchase,(direct),(none),/trial/confirmed
2026-07-27,T26000,purchase,newsletter,email,/contact/sent
2026-07-27,T26000,purchase,newsletter,email,/contact/sent
2026-07-27,T26001,purchase,newsletter,email,/trial/confirmed
2026-07-27,T26001,purchase,newsletter,email,/trial/confirmed
2026-07-27,T26002,purchase,bing,cpc,/demo/thank-you
2026-07-27,T26002,purchase,bing,cpc,/demo/thank-you
2026-07-27,T26003,purchase,linkedin,paid-social,/demo/thank-you
2026-07-27,T26003,purchase,linkedin,paid-social,/demo/thank-you
2026-07-27,T26004,generate_lead,newsletter,email,/contact/sent
2026-07-27,T26004,generate_lead,newsletter,email,/contact/sent
2026-07-27,T26005,generate_lead,bing,cpc,/checkout/success
2026-07-27,T26005,generate_lead,bing,cpc,/checkout/success
2026-07-27,T26006,purchase,linkedin,paid-social,/demo/thank-you
2026-07-27,T26006,purchase,linkedin,paid-social,/demo/thank-you
2026-07-27,T26007,generate_lead,google,cpc,/demo/thank-you
2026-07-27,T26007,generate_lead,google,cpc,/demo/thank-you
2026-07-27,T26008,purchase,(direct),(none),/trial/confirmed
2026-07-27,T26008,purchase,(direct),(none),/trial/confirmed
2026-07-27,T26009,generate_lead,newsletter,email,/demo/thank-you
2026-07-27,T26009,generate_lead,newsletter,email,/demo/thank-you
2026-07-27,T26010,purchase,(direct),(none),/demo/thank-you
2026-07-27,T26010,purchase,(direct),(none),/demo/thank-you
2026-07-28,T27000,purchase,(direct),(none),/checkout/success
2026-07-28,T27000,purchase,(direct),(none),/checkout/success
2026-07-28,T27001,generate_lead,google,cpc,/checkout/success
2026-07-28,T27001,generate_lead,google,cpc,/checkout/success
2026-07-28,T27002,generate_lead,bing,cpc,/contact/sent
2026-07-28,T27002,generate_lead,bing,cpc,/contact/sent
2026-07-28,T27003,purchase,bing,cpc,/checkout/success
2026-07-28,T27003,purchase,bing,cpc,/checkout/success
2026-07-28,T27004,purchase,bing,cpc,/checkout/success
2026-07-28,T27004,purchase,bing,cpc,/checkout/success
2026-07-28,T27005,purchase,(direct),(none),/trial/confirmed
2026-07-28,T27005,purchase,(direct),(none),/trial/confirmed
2026-07-28,T27006,purchase,bing,cpc,/contact/sent
2026-07-28,T27006,purchase,bing,cpc,/contact/sent
2026-07-28,T27007,purchase,linkedin,paid-social,/demo/thank-you
2026-07-28,T27007,purchase,linkedin,paid-social,/demo/thank-you
2026-07-28,T27008,purchase,(direct),(none),/trial/confirmed
2026-07-28,T27008,purchase,(direct),(none),/trial/confirmed
2026-07-28,T27009,generate_lead,linkedin,paid-social,/contact/sent
2026-07-28,T27009,generate_lead,linkedin,paid-social,/contact/sent
